   lon          lat            geox            geoy        i     j     g 
   196.28882    64.849154       -458950.0       1687850.0    36    22  1380 
   196.29091    64.849285       -458850.0       1687850.0    37    22  1381 
   196.29299    64.849416       -458750.0       1687850.0    38    22  1382 
   196.29508    64.849546       -458650.0       1687850.0    39    22  1383 
   196.29716    64.849677       -458550.0       1687850.0    40    22  1384 
   196.29925    64.849807       -458450.0       1687850.0    41    22  1385 
   196.30134    64.849938       -458350.0       1687850.0    42    22  1386 
   196.30342    64.850068       -458250.0       1687850.0    43    22  1387 
   196.30551    64.850199       -458150.0       1687850.0    44    22  1388 
   196.30759    64.850329       -458050.0       1687850.0    45    22  1389 
   196.30968    64.850459       -457950.0       1687850.0    46    22  1390 
   196.31177    64.850590       -457850.0       1687850.0    47    22  1391 
   196.31385    64.850720       -457750.0       1687850.0    48    22  1392 
   196.31594    64.850850       -457650.0       1687850.0    49    22  1393 
   196.31802    64.850981       -457550.0       1687850.0    50    22  1394 
   196.32011    64.851111       -457450.0       1687850.0    51    22  1395 
   196.32220    64.851241       -457350.0       1687850.0    52    22  1396 
   196.32428    64.851371       -457250.0       1687850.0    53    22  1397 
   196.32637    64.851502       -457150.0       1687850.0    54    22  1398 
   196.32846    64.851632       -457050.0       1687850.0    55    22  1399 
   196.33054    64.851762       -456950.0       1687850.0    56    22  1400 
   196.33263    64.851892       -456850.0       1687850.0    57    22  1401 
   196.33471    64.852022       -456750.0       1687850.0    58    22  1402 
   196.33680    64.852152       -456650.0       1687850.0    59    22  1403 
   196.33889    64.852282       -456550.0       1687850.0    60    22  1404 
   196.34097    64.852412       -456450.0       1687850.0    61    22  1405 
   196.34306    64.852542       -456350.0       1687850.0    62    22  1406 
   196.34515    64.852672       -456250.0       1687850.0    63    22  1407 
   196.34723    64.852802       -456150.0       1687850.0    64    22  1408 
   196.21613    64.843677       -462450.0       1687750.0     1    23  1409 
   196.21822    64.843809       -462350.0       1687750.0     2    23  1410 
   196.22030    64.843941       -462250.0       1687750.0     3    23  1411 
   196.22239    64.844072       -462150.0       1687750.0     4    23  1412 
   196.22447    64.844204       -462050.0       1687750.0     5    23  1413 
   196.22656    64.844335       -461950.0       1687750.0     6    23  1414 
   196.22865    64.844467       -461850.0       1687750.0     7    23  1415 
   196.23073    64.844598       -461750.0       1687750.0     8    23  1416 
   196.23282    64.844729       -461650.0       1687750.0     9    23  1417 
   196.23490    64.844861       -461550.0       1687750.0    10    23  1418 
   196.23699    64.844992       -461450.0       1687750.0    11    23  1419 
   196.23907    64.845124       -461350.0       1687750.0    12    23  1420 
   196.24116    64.845255       -461250.0       1687750.0    13    23  1421 
   196.24324    64.845386       -461150.0       1687750.0    14    23  1422 
   196.24533    64.845517       -461050.0       1687750.0    15    23  1423 
   196.24741    64.845649       -460950.0       1687750.0    16    23  1424 
   196.24950    64.845780       -460850.0       1687750.0    17    23  1425 
   196.25158    64.845911       -460750.0       1687750.0    18    23  1426 
   196.25367    64.846042       -460650.0       1687750.0    19    23  1427 
   196.25576    64.846173       -460550.0       1687750.0    20    23  1428 
   196.25784    64.846304       -460450.0       1687750.0    21    23  1429 
   196.25993    64.846435       -460350.0       1687750.0    22    23  1430 
   196.26201    64.846566       -460250.0       1687750.0    23    23  1431 
   196.26410    64.846697       -460150.0       1687750.0    24    23  1432 
   196.26618    64.846828       -460050.0       1687750.0    25    23  1433 
   196.26827    64.846959       -459950.0       1687750.0    26    23  1434 
   196.27035    64.847090       -459850.0       1687750.0    27    23  1435 
   196.27244    64.847221       -459750.0       1687750.0    28    23  1436 
   196.27453    64.847352       -459650.0       1687750.0    29    23  1437 
   196.27661    64.847483       -459550.0       1687750.0    30    23  1438 
   196.27870    64.847614       -459450.0       1687750.0    31    23  1439 
   196.28078    64.847744       -459350.0       1687750.0    32    23  1440 
   196.28287    64.847875       -459250.0       1687750.0    33    23  1441 
   196.28496    64.848006       -459150.0       1687750.0    34    23  1442 
   196.28704    64.848137       -459050.0       1687750.0    35    23  1443 
   196.28913    64.848267       -458950.0       1687750.0    36    23  1444 
   196.29121    64.848398       -458850.0       1687750.0    37    23  1445 
   196.29330    64.848528       -458750.0       1687750.0    38    23  1446 
   196.29538    64.848659       -458650.0       1687750.0    39    23  1447 
   196.29747    64.848790       -458550.0       1687750.0    40    23  1448 
   196.29956    64.848920       -458450.0       1687750.0    41    23  1449 
   196.30164    64.849051       -458350.0       1687750.0    42    23  1450 
   196.30373    64.849181       -458250.0       1687750.0    43    23  1451 
   196.30581    64.849312       -458150.0       1687750.0    44    23  1452 
   196.30790    64.849442       -458050.0       1687750.0    45    23  1453 
   196.30999    64.849572       -457950.0       1687750.0    46    23  1454 
   196.31207    64.849703       -457850.0       1687750.0    47    23  1455 
   196.31416    64.849833       -457750.0       1687750.0    48    23  1456 
   196.31624    64.849963       -457650.0       1687750.0    49    23  1457 
   196.31833    64.850094       -457550.0       1687750.0    50    23  1458 
   196.32042    64.850224       -457450.0       1687750.0    51    23  1459 
   196.32250    64.850354       -457350.0       1687750.0    52    23  1460 
   196.32459    64.850484       -457250.0       1687750.0    53    23  1461 
   196.32668    64.850614       -457150.0       1687750.0    54    23  1462 
   196.32876    64.850745       -457050.0       1687750.0    55    23  1463 
   196.33085    64.850875       -456950.0       1687750.0    56    23  1464 
   196.33293    64.851005       -456850.0       1687750.0    57    23  1465 
   196.33502    64.851135       -456750.0       1687750.0    58    23  1466 
   196.33711    64.851265       -456650.0       1687750.0    59    23  1467 
   196.33919    64.851395       -456550.0       1687750.0    60    23  1468 
   196.34128    64.851525       -456450.0       1687750.0    61    23  1469 
   196.34337    64.851655       -456350.0       1687750.0    62    23  1470 
   196.34545    64.851785       -456250.0       1687750.0    63    23  1471 
   196.34754    64.851915       -456150.0       1687750.0    64    23  1472 
   196.21644    64.842790       -462450.0       1687650.0     1    24  1473 
   196.21853    64.842922       -462350.0       1687650.0     2    24  1474 
   196.22061    64.843054       -462250.0       1687650.0     3    24  1475 
   196.22270    64.843185       -462150.0       1687650.0     4    24  1476 
   196.22478    64.843317       -462050.0       1687650.0     5    24  1477 
   196.22687    64.843448       -461950.0       1687650.0     6    24  1478 
   196.22895    64.843580       -461850.0       1687650.0     7    24  1479 
   196.23104    64.843711       -461750.0       1687650.0     8    24  1480 
   196.23312    64.843842       -461650.0       1687650.0     9    24  1481 
   196.23521    64.843974       -461550.0       1687650.0    10    24  1482 
   196.23730    64.844105       -461450.0       1687650.0    11    24  1483 
   196.23938    64.844236       -461350.0       1687650.0    12    24  1484 
   196.24147    64.844368       -461250.0       1687650.0    13    24  1485 
   196.24355    64.844499       -461150.0       1687650.0    14    24  1486 
   196.24564    64.844630       -461050.0       1687650.0    15    24  1487 
   196.24772    64.844762       -460950.0       1687650.0    16    24  1488 
   196.24981    64.844893       -460850.0       1687650.0    17    24  1489 
   196.25189    64.845024       -460750.0       1687650.0    18    24  1490 
   196.25398    64.845155       -460650.0       1687650.0    19    24  1491 
   196.25606    64.845286       -460550.0       1687650.0    20    24  1492 
   196.25815    64.845417       -460450.0       1687650.0    21    24  1493 
   196.26023    64.845548       -460350.0       1687650.0    22    24  1494 
   196.26232    64.845679       -460250.0       1687650.0    23    24  1495 
   196.26441    64.845810       -460150.0       1687650.0    24    24  1496 
   196.26649    64.845941       -460050.0       1687650.0    25    24  1497 
   196.26858    64.846072       -459950.0       1687650.0    26    24  1498 
   196.27066    64.846203       -459850.0       1687650.0    27    24  1499 
   196.27275    64.846334       -459750.0       1687650.0    28    24  1500 
   196.27483    64.846465       -459650.0       1687650.0    29    24  1501 
   196.27692    64.846596       -459550.0       1687650.0    30    24  1502 
   196.27901    64.846726       -459450.0       1687650.0    31    24  1503 
   196.28109    64.846857       -459350.0       1687650.0    32    24  1504 
   196.28318    64.846988       -459250.0       1687650.0    33    24  1505 
   196.28526    64.847119       -459150.0       1687650.0    34    24  1506 
   196.28735    64.847249       -459050.0       1687650.0    35    24  1507 
   196.28943    64.847380       -458950.0       1687650.0    36    24  1508 
   196.29152    64.847511       -458850.0       1687650.0    37    24  1509 
   196.29361    64.847641       -458750.0       1687650.0    38    24  1510 
   196.29569    64.847772       -458650.0       1687650.0    39    24  1511 
   196.29778    64.847902       -458550.0       1687650.0    40    24  1512 
   196.29986    64.848033       -458450.0       1687650.0    41    24  1513 
   196.30195    64.848163       -458350.0       1687650.0    42    24  1514 
   196.30404    64.848294       -458250.0       1687650.0    43    24  1515 
   196.30612    64.848424       -458150.0       1687650.0    44    24  1516 
   196.30821    64.848555       -458050.0       1687650.0    45    24  1517 
   196.31029    64.848685       -457950.0       1687650.0    46    24  1518 
   196.31238    64.848815       -457850.0       1687650.0    47    24  1519 
   196.31446    64.848946       -457750.0       1687650.0    48    24  1520 
   196.31655    64.849076       -457650.0       1687650.0    49    24  1521 
   196.31864    64.849206       -457550.0       1687650.0    50    24  1522 
   196.32072    64.849337       -457450.0       1687650.0    51    24  1523 
   196.32281    64.849467       -457350.0       1687650.0    52    24  1524 
   196.32490    64.849597       -457250.0       1687650.0    53    24  1525 
   196.32698    64.849727       -457150.0       1687650.0    54    24  1526 
   196.32907    64.849857       -457050.0       1687650.0    55    24  1527 
   196.33115    64.849987       -456950.0       1687650.0    56    24  1528 
   196.33324    64.850118       -456850.0       1687650.0    57    24  1529 
   196.33533    64.850248       -456750.0       1687650.0    58    24  1530 
   196.33741    64.850378       -456650.0       1687650.0    59    24  1531 
   196.33950    64.850508       -456550.0       1687650.0    60    24  1532 
   196.34158    64.850638       -456450.0       1687650.0    61    24  1533 
   196.34367    64.850767       -456350.0       1687650.0    62    24  1534 
   196.34576    64.850897       -456250.0       1687650.0    63    24  1535 
   196.34784    64.851027       -456150.0       1687650.0    64    24  1536 
   196.21675    64.841903       -462450.0       1687550.0     1    25  1537 
   196.21884    64.842035       -462350.0       1687550.0     2    25  1538 
   196.22092    64.842167       -462250.0       1687550.0     3    25  1539 
   196.22301    64.842298       -462150.0       1687550.0     4    25  1540 
   196.22509    64.842430       -462050.0       1687550.0     5    25  1541 
   196.22718    64.842561       -461950.0       1687550.0     6    25  1542 
   196.22926    64.842693       -461850.0       1687550.0     7    25  1543 
   196.23135    64.842824       -461750.0       1687550.0     8    25  1544 
   196.23343    64.842955       -461650.0       1687550.0     9    25  1545 
   196.23552    64.843087       -461550.0       1687550.0    10    25  1546 
   196.23760    64.843218       -461450.0       1687550.0    11    25  1547 
   196.23969    64.843349       -461350.0       1687550.0    12    25  1548 
   196.24177    64.843481       -461250.0       1687550.0    13    25  1549 
   196.24386    64.843612       -461150.0       1687550.0    14    25  1550 
   196.24595    64.843743       -461050.0       1687550.0    15    25  1551 
   196.24803    64.843874       -460950.0       1687550.0    16    25  1552 
   196.25012    64.844006       -460850.0       1687550.0    17    25  1553 
   196.25220    64.844137       -460750.0       1687550.0    18    25  1554 
   196.25429    64.844268       -460650.0       1687550.0    19    25  1555 
   196.25637    64.844399       -460550.0       1687550.0    20    25  1556 
   196.25846    64.844530       -460450.0       1687550.0    21    25  1557 
   196.26054    64.844661       -460350.0       1687550.0    22    25  1558 
   196.26263    64.844792       -460250.0       1687550.0    23    25  1559 
   196.26471    64.844923       -460150.0       1687550.0    24    25  1560 
   196.26680    64.845054       -460050.0       1687550.0    25    25  1561 
   196.26888    64.845185       -459950.0       1687550.0    26    25  1562 
   196.27097    64.845316       -459850.0       1687550.0    27    25  1563 
   196.27306    64.845447       -459750.0       1687550.0    28    25  1564 
   196.27514    64.845578       -459650.0       1687550.0    29    25  1565 
   196.27723    64.845709       -459550.0       1687550.0    30    25  1566 
   196.27931    64.845839       -459450.0       1687550.0    31    25  1567 
   196.28140    64.845970       -459350.0       1687550.0    32    25  1568 
   196.28348    64.846101       -459250.0       1687550.0    33    25  1569 
   196.28557    64.846232       -459150.0       1687550.0    34    25  1570 
   196.28766    64.846362       -459050.0       1687550.0    35    25  1571 
   196.28974    64.846493       -458950.0       1687550.0    36    25  1572 
   196.29183    64.846624       -458850.0       1687550.0    37    25  1573 
   196.29391    64.846754       -458750.0       1687550.0    38    25  1574 
   196.29600    64.846885       -458650.0       1687550.0    39    25  1575 
   196.29808    64.847015       -458550.0       1687550.0    40    25  1576 
   196.30017    64.847146       -458450.0       1687550.0    41    25  1577 
   196.30226    64.847276       -458350.0       1687550.0    42    25  1578 
   196.30434    64.847407       -458250.0       1687550.0    43    25  1579 
   196.30643    64.847537       -458150.0       1687550.0    44    25  1580 
   196.30851    64.847668       -458050.0       1687550.0    45    25  1581 
   196.31060    64.847798       -457950.0       1687550.0    46    25  1582 
   196.31269    64.847928       -457850.0       1687550.0    47    25  1583 
   196.31477    64.848059       -457750.0       1687550.0    48    25  1584 
   196.31686    64.848189       -457650.0       1687550.0    49    25  1585 
   196.31894    64.848319       -457550.0       1687550.0    50    25  1586 
   196.32103    64.848449       -457450.0       1687550.0    51    25  1587 
   196.32312    64.848580       -457350.0       1687550.0    52    25  1588 
   196.32520    64.848710       -457250.0       1687550.0    53    25  1589 
   196.32729    64.848840       -457150.0       1687550.0    54    25  1590 
   196.32937    64.848970       -457050.0       1687550.0    55    25  1591 
   196.33146    64.849100       -456950.0       1687550.0    56    25  1592 
   196.33355    64.849230       -456850.0       1687550.0    57    25  1593 
   196.33563    64.849360       -456750.0       1687550.0    58    25  1594 
   196.33772    64.849490       -456650.0       1687550.0    59    25  1595 
   196.33980    64.849620       -456550.0       1687550.0    60    25  1596 
   196.34189    64.849750       -456450.0       1687550.0    61    25  1597 
   196.34398    64.849880       -456350.0       1687550.0    62    25  1598 
   196.34606    64.850010       -456250.0       1687550.0    63    25  1599 
   196.34815    64.850140       -456150.0       1687550.0    64    25  1600 
   196.21706    64.841016       -462450.0       1687450.0     1    26  1601 
   196.21915    64.841148       -462350.0       1687450.0     2    26  1602 
   196.22123    64.841280       -462250.0       1687450.0     3    26  1603 
   196.22332    64.841411       -462150.0       1687450.0     4    26  1604 
   196.22540    64.841543       -462050.0       1687450.0     5    26  1605 
   196.22749    64.841674       -461950.0       1687450.0     6    26  1606 
   196.22957    64.841806       -461850.0       1687450.0     7    26  1607 
   196.23166    64.841937       -461750.0       1687450.0     8    26  1608 
   196.23374    64.842068       -461650.0       1687450.0     9    26  1609 
   196.23583    64.842200       -461550.0       1687450.0    10    26  1610 
   196.23791    64.842331       -461450.0       1687450.0    11    26  1611 
   196.24000    64.842462       -461350.0       1687450.0    12    26  1612 
   196.24208    64.842594       -461250.0       1687450.0    13    26  1613 
   196.24417    64.842725       -461150.0       1687450.0    14    26  1614 
   196.24625    64.842856       -461050.0       1687450.0    15    26  1615 
   196.24834    64.842987       -460950.0       1687450.0    16    26  1616 
   196.25042    64.843119       -460850.0       1687450.0    17    26  1617 
   196.25251    64.843250       -460750.0       1687450.0    18    26  1618 
   196.25459    64.843381       -460650.0       1687450.0    19    26  1619 
   196.25668    64.843512       -460550.0       1687450.0    20    26  1620 
   196.25877    64.843643       -460450.0       1687450.0    21    26  1621 
   196.26085    64.843774       -460350.0       1687450.0    22    26  1622 
   196.26294    64.843905       -460250.0       1687450.0    23    26  1623 
   196.26502    64.844036       -460150.0       1687450.0    24    26  1624 
   196.26711    64.844167       -460050.0       1687450.0    25    26  1625 
   196.26919    64.844298       -459950.0       1687450.0    26    26  1626 
   196.27128    64.844429       -459850.0       1687450.0    27    26  1627 
   196.27336    64.844560       -459750.0       1687450.0    28    26  1628 
   196.27545    64.844691       -459650.0       1687450.0    29    26  1629 
   196.27753    64.844821       -459550.0       1687450.0    30    26  1630 
   196.27962    64.844952       -459450.0       1687450.0    31    26  1631 
   196.28171    64.845083       -459350.0       1687450.0    32    26  1632 
   196.28379    64.845214       -459250.0       1687450.0    33    26  1633 
   196.28588    64.845344       -459150.0       1687450.0    34    26  1634 
   196.28796    64.845475       -459050.0       1687450.0    35    26  1635 
   196.29005    64.845606       -458950.0       1687450.0    36    26  1636 
   196.29213    64.845736       -458850.0       1687450.0    37    26  1637 
   196.29422    64.845867       -458750.0       1687450.0    38    26  1638 
   196.29631    64.845998       -458650.0       1687450.0    39    26  1639 
   196.29839    64.846128       -458550.0       1687450.0    40    26  1640 
   196.30048    64.846259       -458450.0       1687450.0    41    26  1641 
   196.30256    64.846389       -458350.0       1687450.0    42    26  1642 
   196.30465    64.846520       -458250.0       1687450.0    43    26  1643 
   196.30673    64.846650       -458150.0       1687450.0    44    26  1644 
   196.30882    64.846780       -458050.0       1687450.0    45    26  1645 
   196.31091    64.846911       -457950.0       1687450.0    46    26  1646 
   196.31299    64.847041       -457850.0       1687450.0    47    26  1647 
   196.31508    64.847171       -457750.0       1687450.0    48    26  1648 
   196.31716    64.847302       -457650.0       1687450.0    49    26  1649 
   196.31925    64.847432       -457550.0       1687450.0    50    26  1650 
   196.32134    64.847562       -457450.0       1687450.0    51    26  1651 
   196.32342    64.847692       -457350.0       1687450.0    52    26  1652 
   196.32551    64.847823       -457250.0       1687450.0    53    26  1653 
   196.32759    64.847953       -457150.0       1687450.0    54    26  1654 
   196.32968    64.848083       -457050.0       1687450.0    55    26  1655 
   196.33177    64.848213       -456950.0       1687450.0    56    26  1656 
   196.33385    64.848343       -456850.0       1687450.0    57    26  1657 
   196.33594    64.848473       -456750.0       1687450.0    58    26  1658 
   196.33802    64.848603       -456650.0       1687450.0    59    26  1659 
   196.34011    64.848733       -456550.0       1687450.0    60    26  1660 
   196.34220    64.848863       -456450.0       1687450.0    61    26  1661 
   196.34428    64.848993       -456350.0       1687450.0    62    26  1662 
   196.34637    64.849123       -456250.0       1687450.0    63    26  1663 
   196.34845    64.849253       -456150.0       1687450.0    64    26  1664 
   196.21737    64.840129       -462450.0       1687350.0     1    27  1665 
   196.21946    64.840261       -462350.0       1687350.0     2    27  1666 
   196.22154    64.840393       -462250.0       1687350.0     3    27  1667 
   196.22363    64.840524       -462150.0       1687350.0     4    27  1668 
   196.22571    64.840656       -462050.0       1687350.0     5    27  1669 
   196.22780    64.840787       -461950.0       1687350.0     6    27  1670 
   196.22988    64.840919       -461850.0       1687350.0     7    27  1671 
   196.23197    64.841050       -461750.0       1687350.0     8    27  1672 
   196.23405    64.841181       -461650.0       1687350.0     9    27  1673 
   196.23614    64.841313       -461550.0       1687350.0    10    27  1674 
   196.23822    64.841444       -461450.0       1687350.0    11    27  1675 
   196.24031    64.841575       -461350.0       1687350.0    12    27  1676 
   196.24239    64.841707       -461250.0       1687350.0    13    27  1677 
   196.24448    64.841838       -461150.0       1687350.0    14    27  1678 
   196.24656    64.841969       -461050.0       1687350.0    15    27  1679 
   196.24865    64.842100       -460950.0       1687350.0    16    27  1680 
   196.25073    64.842232       -460850.0       1687350.0    17    27  1681 
   196.25282    64.842363       -460750.0       1687350.0    18    27  1682 
   196.25490    64.842494       -460650.0       1687350.0    19    27  1683 
   196.25699    64.842625       -460550.0       1687350.0    20    27  1684 
   196.25907    64.842756       -460450.0       1687350.0    21    27  1685 
   196.26116    64.842887       -460350.0       1687350.0    22    27  1686 
   196.26324    64.843018       -460250.0       1687350.0    23    27  1687 
   196.26533    64.843149       -460150.0       1687350.0    24    27  1688 
   196.26741    64.843280       -460050.0       1687350.0    25    27  1689 
   196.26950    64.843411       -459950.0       1687350.0    26    27  1690 
   196.27159    64.843542       -459850.0       1687350.0    27    27  1691 
   196.27367    64.843673       -459750.0       1687350.0    28    27  1692 
   196.27576    64.843804       -459650.0       1687350.0    29    27  1693 
   196.27784    64.843934       -459550.0       1687350.0    30    27  1694 
   196.27993    64.844065       -459450.0       1687350.0    31    27  1695 
   196.28201    64.844196       -459350.0       1687350.0    32    27  1696 
   196.28410    64.844327       -459250.0       1687350.0    33    27  1697 
   196.28618    64.844457       -459150.0       1687350.0    34    27  1698 
   196.28827    64.844588       -459050.0       1687350.0    35    27  1699 
   196.29036    64.844719       -458950.0       1687350.0    36    27  1700 
   196.29244    64.844849       -458850.0       1687350.0    37    27  1701 
   196.29453    64.844980       -458750.0       1687350.0    38    27  1702 
   196.29661    64.845110       -458650.0       1687350.0    39    27  1703 
   196.29870    64.845241       -458550.0       1687350.0    40    27  1704 
   196.30078    64.845371       -458450.0       1687350.0    41    27  1705 
   196.30287    64.845502       -458350.0       1687350.0    42    27  1706 
   196.30496    64.845632       -458250.0       1687350.0    43    27  1707 
   196.30704    64.845763       -458150.0       1687350.0    44    27  1708 
   196.30913    64.845893       -458050.0       1687350.0    45    27  1709 
   196.31121    64.846024       -457950.0       1687350.0    46    27  1710 
   196.31330    64.846154       -457850.0       1687350.0    47    27  1711 
   196.31538    64.846284       -457750.0       1687350.0    48    27  1712 
   196.31747    64.846415       -457650.0       1687350.0    49    27  1713 
   196.31956    64.846545       -457550.0       1687350.0    50    27  1714 
   196.32164    64.846675       -457450.0       1687350.0    51    27  1715 
   196.32373    64.846805       -457350.0       1687350.0    52    27  1716 
   196.32581    64.846935       -457250.0       1687350.0    53    27  1717 
   196.32790    64.847066       -457150.0       1687350.0    54    27  1718 
   196.32999    64.847196       -457050.0       1687350.0    55    27  1719 
   196.33207    64.847326       -456950.0       1687350.0    56    27  1720 
   196.33416    64.847456       -456850.0       1687350.0    57    27  1721 
   196.33624    64.847586       -456750.0       1687350.0    58    27  1722 
   196.33833    64.847716       -456650.0       1687350.0    59    27  1723 
   196.34042    64.847846       -456550.0       1687350.0    60    27  1724 
   196.34250    64.847976       -456450.0       1687350.0    61    27  1725 
   196.34459    64.848106       -456350.0       1687350.0    62    27  1726 
   196.34667    64.848236       -456250.0       1687350.0    63    27  1727 
   196.34876    64.848366       -456150.0       1687350.0    64    27  1728 
   196.21768    64.839242       -462450.0       1687250.0     1    28  1729 
   196.21977    64.839374       -462350.0       1687250.0     2    28  1730 
   196.22185    64.839506       -462250.0       1687250.0     3    28  1731 
   196.22394    64.839637       -462150.0       1687250.0     4    28  1732 
   196.22602    64.839769       -462050.0       1687250.0     5    28  1733 
   196.22811    64.839900       -461950.0       1687250.0     6    28  1734 
   196.23019    64.840032       -461850.0       1687250.0     7    28  1735 
   196.23228    64.840163       -461750.0       1687250.0     8    28  1736 
   196.23436    64.840294       -461650.0       1687250.0     9    28  1737 
   196.23645    64.840426       -461550.0       1687250.0    10    28  1738 
   196.23853    64.840557       -461450.0       1687250.0    11    28  1739 
   196.24062    64.840688       -461350.0       1687250.0    12    28  1740 
   196.24270    64.840820       -461250.0       1687250.0    13    28  1741 
   196.24479    64.840951       -461150.0       1687250.0    14    28  1742 
   196.24687    64.841082       -461050.0       1687250.0    15    28  1743 
   196.24896    64.841213       -460950.0       1687250.0    16    28  1744 
   196.25104    64.841345       -460850.0       1687250.0    17    28  1745 
   196.25313    64.841476       -460750.0       1687250.0    18    28  1746 
   196.25521    64.841607       -460650.0       1687250.0    19    28  1747 
   196.25730    64.841738       -460550.0       1687250.0    20    28  1748 
   196.25938    64.841869       -460450.0       1687250.0    21    28  1749 
   196.26147    64.842000       -460350.0       1687250.0    22    28  1750 
   196.26355    64.842131       -460250.0       1687250.0    23    28  1751 
   196.26564    64.842262       -460150.0       1687250.0    24    28  1752 
   196.26772    64.842393       -460050.0       1687250.0    25    28  1753 
   196.26981    64.842524       -459950.0       1687250.0    26    28  1754 
   196.27189    64.842655       -459850.0       1687250.0    27    28  1755 
   196.27398    64.842786       -459750.0       1687250.0    28    28  1756 
   196.27606    64.842916       -459650.0       1687250.0    29    28  1757 
   196.27815    64.843047       -459550.0       1687250.0    30    28  1758 
   196.28024    64.843178       -459450.0       1687250.0    31    28  1759 
   196.28232    64.843309       -459350.0       1687250.0    32    28  1760 
   196.28441    64.843440       -459250.0       1687250.0    33    28  1761 
   196.28649    64.843570       -459150.0       1687250.0    34    28  1762 
   196.28858    64.843701       -459050.0       1687250.0    35    28  1763 
   196.29066    64.843832       -458950.0       1687250.0    36    28  1764 
   196.29275    64.843962       -458850.0       1687250.0    37    28  1765 
   196.29483    64.844093       -458750.0       1687250.0    38    28  1766 
   196.29692    64.844223       -458650.0       1687250.0    39    28  1767 
   196.29900    64.844354       -458550.0       1687250.0    40    28  1768 
   196.30109    64.844484       -458450.0       1687250.0    41    28  1769 
   196.30318    64.844615       -458350.0       1687250.0    42    28  1770 
   196.30526    64.844745       -458250.0       1687250.0    43    28  1771 
   196.30735    64.844876       -458150.0       1687250.0    44    28  1772 
   196.30943    64.845006       -458050.0       1687250.0    45    28  1773 
   196.31152    64.845136       -457950.0       1687250.0    46    28  1774 
   196.31360    64.845267       -457850.0       1687250.0    47    28  1775 
   196.31569    64.845397       -457750.0       1687250.0    48    28  1776 
   196.31778    64.845527       -457650.0       1687250.0    49    28  1777 
   196.31986    64.845658       -457550.0       1687250.0    50    28  1778 
   196.32195    64.845788       -457450.0       1687250.0    51    28  1779 
   196.32403    64.845918       -457350.0       1687250.0    52    28  1780 
   196.32612    64.846048       -457250.0       1687250.0    53    28  1781 
   196.32821    64.846178       -457150.0       1687250.0    54    28  1782 
   196.33029    64.846309       -457050.0       1687250.0    55    28  1783 
   196.33238    64.846439       -456950.0       1687250.0    56    28  1784 
   196.33446    64.846569       -456850.0       1687250.0    57    28  1785 
   196.33655    64.846699       -456750.0       1687250.0    58    28  1786 
   196.33863    64.846829       -456650.0       1687250.0    59    28  1787 
   196.34072    64.846959       -456550.0       1687250.0    60    28  1788 
   196.34281    64.847089       -456450.0       1687250.0    61    28  1789 
   196.34489    64.847219       -456350.0       1687250.0    62    28  1790 
   196.34698    64.847348       -456250.0       1687250.0    63    28  1791 
   196.34907    64.847478       -456150.0       1687250.0    64    28  1792 
   196.21799    64.838355       -462450.0       1687150.0     1    29  1793 
   196.22007    64.838487       -462350.0       1687150.0     2    29  1794 
   196.22216    64.838619       -462250.0       1687150.0     3    29  1795 
   196.22424    64.838750       -462150.0       1687150.0     4    29  1796 
   196.22633    64.838882       -462050.0       1687150.0     5    29  1797 
   196.22841    64.839013       -461950.0       1687150.0     6    29  1798 
   196.23050    64.839145       -461850.0       1687150.0     7    29  1799 
   196.23258    64.839276       -461750.0       1687150.0     8    29  1800 
   196.23467    64.839407       -461650.0       1687150.0     9    29  1801 
   196.23675    64.839539       -461550.0       1687150.0    10    29  1802 
   196.23884    64.839670       -461450.0       1687150.0    11    29  1803 
   196.24092    64.839801       -461350.0       1687150.0    12    29  1804 
   196.24301    64.839933       -461250.0       1687150.0    13    29  1805 
   196.24509    64.840064       -461150.0       1687150.0    14    29  1806 
   196.24718    64.840195       -461050.0       1687150.0    15    29  1807 
   196.24926    64.840326       -460950.0       1687150.0    16    29  1808 
   196.25135    64.840457       -460850.0       1687150.0    17    29  1809 
   196.25343    64.840589       -460750.0       1687150.0    18    29  1810 
   196.25552    64.840720       -460650.0       1687150.0    19    29  1811 
   196.25760    64.840851       -460550.0       1687150.0    20    29  1812 
   196.25969    64.840982       -460450.0       1687150.0    21    29  1813 
   196.26177    64.841113       -460350.0       1687150.0    22    29  1814 
   196.26386    64.841244       -460250.0       1687150.0    23    29  1815 
   196.26595    64.841375       -460150.0       1687150.0    24    29  1816 
   196.26803    64.841506       -460050.0       1687150.0    25    29  1817 
   196.27012    64.841637       -459950.0       1687150.0    26    29  1818 
   196.27220    64.841768       -459850.0       1687150.0    27    29  1819 
   196.27429    64.841899       -459750.0       1687150.0    28    29  1820 
   196.27637    64.842029       -459650.0       1687150.0    29    29  1821 
   196.27846    64.842160       -459550.0       1687150.0    30    29  1822 
   196.28054    64.842291       -459450.0       1687150.0    31    29  1823 
   196.28263    64.842422       -459350.0       1687150.0    32    29  1824 
   196.28471    64.842552       -459250.0       1687150.0    33    29  1825 
   196.28680    64.842683       -459150.0       1687150.0    34    29  1826 
   196.28888    64.842814       -459050.0       1687150.0    35    29  1827 
   196.29097    64.842944       -458950.0       1687150.0    36    29  1828 
   196.29306    64.843075       -458850.0       1687150.0    37    29  1829 
